movie_title,reviewer,review,rating_given
One and Only,CinemaSerf,"""Ding Lei"" (Bo Huang) is a veteran boss of the E-Mark street dancing team. His renowned lead dancer ""Kevin"" (Casper Chu) is a bit of a prima-donna and so when he alights on ""Chen Shuo"" (Wang Yibo) who is an hard working family lad to come along and help at the practice sessions then divisions soon appear and the battle lines are drawn for the ultimate in dancing challenges at the national championships. The story here is not great - nor, indeed as is the acting nor the writing. What is captivating, though, is the gravity-defying acrobatics as these guys spin, pivot and fly through the air with astonishing skill and dexterity. It's also illustrative of just how this art serves as an aspirational conduit for young men who have little by way of opportunity to escape from the mundanity of their day-to-day lives. Personally, I find Yibo Wang just bit too weedy as an actor - he's actually always a bit of a drip - but essentially this is a triumph for the choreographers art and the adroitness and spontaneity of the dancers that really delivers excitingly for the last twenty minutes.",6.0
Raging Grace,CinemaSerf,"""Joy"" (Max Eigenmann) is struggling to find work and bring up her young daughter ""Grace"" (Jaeden Paige Boadilla) in a Britain where she has no legal status. That sends her down the agency cleaning route where she arrives at the large home of ""Katherine"" (Leanne Best) who is looking after her bedridden elderly uncle ""Garrett"" (David Hayman). Now her new employer knows nothing of the daughter, even though her's is a live-in appointment. It's only when ""Katherine"" has to go away for a weekend leaving the elderly man - and his medication - in her care, that ""Grace"" can be herself a bit more and we start to realise that there's something fishy going on. Indeed, a mishap with the pills starts to enliven this hitherto husk of a man and we soon start to wonder if ""Katherine"" isn't up to no good. The enigmatic ""Garrett"" is clearly no saint either, and though he befriends the curious and friendly ""Grace"" with hot chocolate, it's increasingly clear that he too has an agenda - especially when her mother is rounded up by immigration officials. Most of this film is actually unremarkable, but the last half hour or so does liven it up a little as all of the characters start to come into play and the story begins to pick up some pace. Hayman delivers quite well, keeping us guessing for a while about the true nature of his character, but the rest of the acting and the writing are neither here nor there and there is much too much preamble. The denouement reminded me a little of something Edgar Wright might have delivered, but otherwise it's not really much more than an OK watch.",6.0
Tótem,CinemaSerf,"I'm not usually fan of children in films, but boy - Naíma Sentíes' performance here as the young ""Sol"" is terrific. She, replete with multicoloured curly wig is with her mother preparing for a party to celebrate her father's birthday. What we learn from very early on is that her dad ""Tona"" (Mateo Garcia) is very unwell. Indeed, from the brief scene we see of him in the shower - this is a twenty-seven year old not destined to survive much longer. Clearly that information is known amongst the man's family and friends with his sisters, and his father, taking quite distinctly differing approaches to dealing with their impeding loss. The story takes it's time, but it's never dull. The observational nature of the drama, and the hugely charismatic effort from the young Sentíes is enthralling to watch as their day continues revealing stresses, strops, strains and a slightly defiant degree of optimism. As ensemble performances go, Marisol Gasé, Montserrat Marañon and Teresa Sánchez ensure that this well cast and presented story of a family in distress works evocatively. There are few tantrums, just a stoicism and dignity that makes this really quite a poignant story of a young girl - and a family - that doesn't quite appreciate that life is soon to change for ever.",7.0
Tótem,Brent Marchant,"The everyday lives of average individuals ordinarily might not make for especially engaging storytelling. However, when they’re framed within the context of extraordinary circumstances, they take on an added new dimension, as witnessed in the second offering from Mexican writer-director Lila Avilés. This warm, heartfelt, bittersweet comedy-drama tells the endearing story of a family hosting a birthday party for Tona, a young, beloved painter battling advanced cancer (Mateo Garcia Elizondo), told largely through the perspective of his seven-year-old daughter, Sol (Naíma Sentíes), who hopes against hope for her father’s recovery. As events play out, viewers watch as Tona’s family makes preparations for the celebration – often involving simple tasks told with delightfully funny twists that provide much-needed comic relief – as well as the various means with which his relatives are dealing (or not dealing) with an apparently impending inevitability that no one really wants to address or discuss. Yet what might seem destined to be an exercise in forced festivities with an underlying sense of morbidity turns out to be a loving, earnest celebration of life, despite the undeniable presence of an unwanted, intangible “guest” lingering in the background. While the film incorporates a few sequences that are inherently a little too incidental in nature compared to the larger overall narrative, “Tótem” nevertheless serves up a charming, touching, authentically presented tale that reaches out to audiences and surrounds them with sincere, loving feelings and a big, well-earned hug. This National Board of Review winner and Independent Spirit Award nominee is a fine, little-known indie gem that will surely move you, even if it leaves you with uncomfortably mixed feelings as its story unfolds. It effectively illustrates that there indeed can be times of boundless, overwhelming joy even in the face of overwhelming lament but that what ultimately matters most is what we make of these circumstances when they play out, especially when it comes to expressing how we feel for those whom we truly care about most.",8.0
The Beast,CinemaSerf,"Though it's really way too long, I did rather enjoy the developing chemistry here between Léa Seydoux (""Gabrielle"") and George MacKay's ""Louis"". The story isn't really structured, it's all largely dictated from her consciousness lounging in the bath of Guinness no longer needed by ""Baron Harkkonen"" where she is having her DNA cleansed. This is ostensibly to make her life happier and more fulfilled, to take the rough edges off disappointment and pain - and generally to turn her into a rather soporific drone. The thing is, whilst plugged in and gently soaking we discover that her brain isn't co-operating with the process and that she is having very lifelike fantasies - historical, contemporary and futuristic with the handsome and enigmatic ""Louis"". The story in itself isn't really up to very much. It's an episodic jaunt through what is/was/might be their lives - together and apart. What does work well is the ambiguity. The sense that artificial intelligence, either working on it's own or at the behest of humanity, can rearrange our thoughts and our memories. It can create as convincingly as it can delete comprehensively - and all because there is a sense that emotions are unpredictable, unreliable and therefore a threat to the stability of a new ""natural order"". The dialogue can meander into the realms of psycho-babble now and again which does detract from the subtle but clear thrust of the narrative, but it is actually quite a scary prognosis of what might become fact if we are not careful to protect what is real and important.",7.0
The Inseparables,CinemaSerf,"If you're up on your Cervantes, then you will appreciate just why ""Don"" is fed up with being the butt of all the jokes amongst his puppet fraternity and so, in despair, sets off to tilt at a few windmills (without or without distressed ducklings). Along the way, he encounters the battery powered ""DJ Doggy Dog"" and they have some fun adventures together rescuing the needy. Meantime, back at their home the other puppets are under threat from two young burglars who want to kidnap and sell them. It's just by pure chance that our two dragon-defeating cavaliers stumble upon the warehouse where his erstwhile friends are being held captive. Can they figure out a way to save them from the bubblewrap? This is quite a fun action film that's peppered with some fun dialogue, imaginary derring-do and it delicately reinforces messages of team-playing, loyalty, family and not getting your electronic toys wet! The pace is quite good, the animation engaging to watch and though I'm not entirely sure what demographic it's aiming for, I still found it entertaining with a slightly more grown up ""Pinocchio"" style of storytelling.",6.0
Bleeding Love,CinemaSerf,"The family McGregor must have decided that a dad/daughter road movie was just what we all needed, so Ewan and Clara set about manufacturing this really rather unremarkable and tedious drama. We gather from fairly early on that their's is a strained relationship and he has a lot of ground to make up with a daughter who has just emerged from the ER but a few hours earlier. Of course all the details of that duly unfold and the usual smattering of entirely predicable familial baggage is also unpacked for us as this trundles along. Luckily (for us) their truck breaks down and that offers us a chance to meet the entertaining tow-truck driver (Kim Zimmer - easily the highlight of the whole enterprise) and as it's fixed, un-named daughter sneaks a few snifters with ""Kip"" (Jake Weary) before dad saves the day and on they travel. She's a bit prone to toilet stops, and on one she unknowingly encounters a little spider that leaves quite an agonising gift in her nether regions. Luckily, again, we have a local hooker on hand who knows just how to apply the ice and yep, more tarmac and white lines.... Road movies work if you care about the passengers. I can honestly say that I didn't at all here. I'm a bit weary of these stories that just show us yet another dysfunctional relationship being played out against a background of desertion or addiction or adultery or just plain boredom, and I am afraid that much of the tortuous and over-delivered dialogue did little to engage me further. It didn't need a big budget, the production is fine - but the story and both performances here are just yawn, yawn, yawn. Sorry.",6.0
Bleeding Love,Chandler Danier,It's not that bad. I really appreciate her dedication to her habits. Had to skip some of the yelling.,7.0
Inshallah a Boy,Lachlan Thiele,"INT. JORDANIAN CANNES DEBUT - DAY 

Excellent film about perseverance, overcoming social and religious obstacles for family. 

On another note: 
Makes me want to go home and hug my mum. Because she’d fight her heart out as well.

FADE OUT.",6.0
Shoshana,CinemaSerf,"This is a curiously undercooked iteration of a story that well exemplifies that expression about one man's terrorist being another's freedom fighter. It's the underwhelming Douglas Booth who is Wilkin, a police detective based in British-administered Palestine and a man who has a semblance of decency to him. His boss ""Chambers"" (Ian Hart) is a bit more of a player, though - and he drafts in the much more ""hands-on"" Morton (the unremarkable Harry Melling) to get results more quickly - not least the apprehension of Stern (Aury Alby) who is determined to establish a Jewish homeland and doesn't much care which tactics he uses to accomplish that. The personal story is largely historical fact, so there's no real jeopardy here, but it's an interesting postulation on just how the British tried to administer a region and a population that had no interest in being administered, and that was being logistically manipulated with the shortest of term vision for anyone's future. Palestinian and Jew could agree on just one thing - get the UK out, but thereafter there was little consensus as the bombs and the bullets continued to fly. To be honest, I found the contribution of the eponymous woman (Irina Starshenbaum) to be almost incidental to what is essentially a rather dryly brutal story of a territory that always has been and will be fought over. It looks fine, but somehow it's all just a little too bitty - episodic, even, and it needed a bigger hitter to deliver the narrative more engagingly and convincingly. Pity.",6.0
The Moon Thieves,CinemaSerf,"Though it does over-complicate the plot at times. I did quite enjoy this daft crime caper set amidst the world of luxury watches. ""Vincent"" (Edan Lui) is a bit of a whizz when it comes to creating fake watches. He scavenges original parts, though, he is no cheap and cheerful merchant. He's also got a game going validating valuable timepieces for the wealthy, but clueless, folks who rather foolishly trust him to be honest!! Anyway, the plastic jacket-clad local kingpin ""Uncle"" (Keung To) - who looks about twelve - has his eyes set on a triptych of one-off devices that were supposedly worn by Picasso and lost after his death. They've turned up for auction in Tokyo, so ""Vincent"" is cajoled into the project along with his handsome buddy ""Yoh"" (Anson Lo) and two henchmen - the ""Chief"" (Louis Cheung) and his dim-witted muscle ""Mario"" (Michael Ning) and soon enough they are in Japan laying the plans for an intricate sting operation. ""Vincent"" has had a lifelong passion for the ""Moonwatch"". This is the watch worn by Buzz Aldrin when he went to the moon - but it, too, has disappeared. When it turns out that it, too, is at the same jewellers the whole carefully orchestrated operation goes a bit awry and that causes all of our would-be thieves to think again about what they are doing, why they are doing it - and just what's the motive of their childlike boss back home. Lui is quite efficient here as the boffin-thief, and there's a decent pace as the drama, peppered with a little comedy and an entertaining heist scenario flows along well enough until the lively conclusion. That's a wee bit convoluted, but it just about works with a solid production, not too much script and a few engaging on-screen performances from a cast who looked like they were enjoying this lark.",7.0
Scala!!!,CinemaSerf,"This is quite a fascinating documentary following the fate of a cinema that even John Waters said ""shocked him"". It wasn't always on the same site in Central London, but the ""Scala"" name quickly became a magnet for all those who didn't conform to the more mainstream - with their own behaviour and/or attitudes and/or taste in films. Using an astonishing amount of well researched actuality and some interviews with the folks who worked there or attended over the years, we learn of a place that offered a venue for any combination of the Bohemian, the decadent, the drugged up, boozed up, gay - and, yep, even the serious film goer as it originally opened and closed many years later with ""King Kong"" (1933)! I did live in London in the late 1980s and King's Cross was a dump - full of hookers, rent boys and you never strayed far from an heroin needle. The ""Scala"" thrived amidst this alternative and hedonistic environment and though I don't know that I quite qualify for the groups that regularly used the place after midnight, my two visits were fun and never intimidating - the sound system there was not the best! Porn, horror, martial arts, cartoons - nothing was off limits until the local council took exception to ""A Clockwork Orange"" (1971) and the subsequent legal fracas pretty much put paid to the place as a cinema. It's split into parts that illustrate the rise and fall of what was essentially an establishment that didn't really matter in which building it was located. Sticky floors, sticky seats, dark ""back massages"" offering a range of facilities from a sleeping berth to a shagging one. It can't resist the usual bit of Mrs. Thatcher-bashing at the end which adds a bit of authenticity to a cinema that existed precisely because it was so anti-establishment and pro free-spirit. It reminded me a little of the ""Studio 54"" (2018) documentary. A place that was legendary and fun and necessary - probably still is. Very watchable on a big screen if you can.",7.0
High & Low – John Galliano,CinemaSerf,"I think Kevin Macdonald has tread a fine line quite carefully here as he uses a candid interview with John Galliano as the bedrock for a retrospective on the career of this enigmatic and undoubtedly flawed individual. From his graduation from St. Martin's College in London through to his ill-fated custodianship of Haute Couture at Dior, we follow this man on a warts and all documentary that is substantially supported by some seriously good archive research and some equally frank contributions from friends and foes alike. As someone put it in the narrative, some of his fashions did beg the questions ""who for?"" and ""where?"" and that is part of what makes this interesting. The association behind the more obscure of his high end fashion (especially his Egyptian-inspired designs that even Elizabeth Taylor might struggle with) through to the more scantily clad and ambiguous creations with that worn by the ordinary person shopping on the high street is always a curiously, obliquely, tangential one! The film tells us about the man, certainly, but also about the vagaries of an industry that pushes, drives, rewards and punishes in equal measure. What is clear from early on here is that Galliano became addicted to almost everything - from the varied contents of a bottle, or to a pencil and a pair of scissors, or just to the lucrative adulation that created a ""Hyde"" at times from his original ""Jekyll"". The fact that he clearly has little actual memory of the incident in the Café de la Perle that brought about his downfall is testament to his complete lack of self awareness and control by this point in his career. Burning the candle at both ends and in the middle would, I suspect, turn most of us into mush. Macdonald doesn't attempt to coax us in any given direction regarding our reaction to this incident, and to the fall out. Galliano has his opponents and his proponents. We are presented with as much fact as there is, plenty of prognostication - and left to conclude just how evil (or not) he is/was/may still be. It also gives us a chance to look in the mirror and ask ourselves where forgiveness may lie... It's entertaining at times, and the pictorial documentation of his career and that of many of his contemporaries is a must watch for anyone interested in the development of, and fascination in, this industry.",7.0
Do Not Expect Too Much from the End of the World,CinemaSerf,"There's something very natural about Ilinca Manolache in this gritty and occasionally quite funny story of ""Angela"". She seems to spend much of the film driving her car around the streets of Bucharest garnering interviews from the victims of industrial accidents. Why? Well apparently some Austrians are making a safety film and they want a real person to go on screen advocating the common sense of adhering to the rules! Don't go pole vaulting over a volcano kind of thing. As she becomes increasingly weary, being sent from one end of the city to the other, she encounters some of the more moronic road users and that allows the dialogue to get ripe and lively - much to the chagrin of her mother. Anyway, eventually she alights on one would-be contributor who seems quite happy to do whatever is required for his €500 fee - but it's at this point, and through the subsequent quite scathingly delivered production process that I found the whole thing pretty much ground to an halt - despite the briefest contribution from Uwe Boll. The pithy and characterful ""Angela"" becomes trapped in a repetitive series of similar scenarios - interspersed by some foul-mouthed and sexually charged rants from her alter-ego video blogger ""Bobita"" and the odd deferential reference to the recent death of HM Queen Elizabeth II. Meantime - and these scenes are in a nicely photographed-to-look-dated colour, we flit back to the Romania of Ceausescu where ""Angela Moves On"" - a fictitious film from 1981 depicts the life of a taxi driver who finds her daily grind not dissimilar to the modern day story. Misogamy and sexism thriving unfettered! Unfortunately, after about an hour I was really struggling to stay interested. It all went from being entertainingly plausible to overly and rather unpleasantly contrived and at just shy of 2¾ hours long, it really does lose it's way just once too often. To be fair to the writers, the pace of the dialogue is thick and fast and it does take a few swipes at the modern day opt-in culture, but we spend far too much time in her car - she changes gear a lot - and I'm afraid I really rather gave up. It could easily have lost an hour, tightened up what's quite a fun and politic premiss and been much better. As it is, it's all just a bit disappointing.",6.0
Table for Six 2,CinemaSerf,"Whilst I did enjoy the first, more concentrated, outing for our three couples, this one descends just a little too much into farce for me. The plot all centres around the wedding banquets of the couples who, bluntly, are marrying the wrong folk! As the big day approaches, so does a surfeit of slapstick comedy that takes a swipe at many of the daftest traditions of (any) marriage ceremonies, whilst also aiming squarely at people who exploit weddings. ""Bernard"" (Louis Cheung) and ""Monica"" (Stephy Tang) now run a wedding planning agency - and not very efficiently either. Their incompetence is just the tip of the iceberg as ""Lung"" (Peter Chan) and ""Josephine"" (Ivana Wong) get embroiled in a publicity grabbing fiasco and poor old ""Meow"" (Lin Min Chen) - well she just pines. Why? Well that's because there's no big brother ""Steve"" (Dayo Wong) here, and that throws the rest of the dynamic a bit out of kilter. On the plus side we do learn a little about synthetic shark-fin soup and luckily pop idol ""Mark Gor"" (Jeffrey Ngai) is prepared to get his shirt wet to divert attention when the predictable familial catastrophes all loom large and the enterprise of the scheme gets well and truly beamed up. There are a few laugh out loud moments, but this is just nowhere near as intimate and engaging as the original gathering of the six. Please let's leave it alone, now?",6.0
Table for Six 2,CinemaSerf,"Whilst I did enjoy the first, more concentrated, outing for our three couples, this one descends just a little too much into farce for me. The plot all centres around the wedding banquets of the couples who, bluntly, are marrying the wrong folk! As the big day approaches, so does a surfeit of slapstick comedy that takes a swipe at many of the daftest traditions of (any) marriage ceremonies, whilst also aiming squarely at people who exploit weddings. ""Bernard"" (Louis Cheung) and ""Monica"" (Stephy Tang) now run a wedding planning agency - and not very efficiently either. Their incompetence is just the tip of the iceberg as ""Lung"" (Peter Chan) and ""Josephine"" (Ivana Wong) get embroiled in a publicity grabbing fiasco and poor old ""Meow"" (Lin Min Chen) - well she just pines. Why? Well that's because there's no big brother ""Steve"" (Dayo Wong) here, and that throws the rest of the dynamic a bit out of kilter. On the plus side we do learn a little about synthetic shark-fin soup and luckily pop idol ""Mark Gor"" (Jeffrey Ngai) is prepared to get his shirt wet to divert attention when the predictable familial catastrophes all loom large and the enterprise of the scheme gets well and truly beamed up. There are a few laugh out loud moments, but this is just nowhere near as intimate and engaging as the original gathering of the six. Please let's leave it alone, now?",6.0
The Jungle Bunch 2: World Tour,CinemaSerf,"The legendary ""Jungle Bunch"" are just looking to settle down to a peaceful life when they emerge from their cave one morning to a forest covered in a purple powder. Harmless unless you get taken short, then - well you'll get a bit more immediate relief than you bargained for! With the storm season approaching, it falls to the gang to figure out just who is responsible for this plague and to thwart that plan before the jungle is reduced to splinters and ashes. What now ensues is hardly original, but it's still quite a fun, escapade-driven, adventure story with loads of different scenarios for the various characters to snatch victory from the jaws of defeat from. It's no better or worse than the routine Pixar and Dreamworks fayre that animates a colourful leafy environment and enlivens just about every beastie from a frog to an evil beaver, with some light comedy along the way. There are a couple of entertaining double acts, some gravity-defying wooden bombers and loads of fun pyrotechnics as the quest takes them through perils and pitfalls alike. Not great, nor especially memorable, but it passes ninety minutes easily enough - and that fish in it's bowl packs quite a punch!",6.0
COPA 71,CinemaSerf,"It's quite interesting that even now, there are those amongst the footballing establishment who dismiss this competition as little better than an unsanctioned exhibition event of no consequence whatsoever. If you watch it, however, you can't help but get a sense of the pride with which the women from six teams assembled in Mexico to play. James Erskine et al has done a quite an effective job tracking down many of the players who took part and at finding some grainy, but perfectly watchable, archive of the games and of the celebratory nature of the hosting country back in 1971. The narrative and commentaries take a pretty firm swipe at the men-only culture that prevailed in the sport - and amongst most of their advising medical professionals - which limited women's participation in the sport and though the film make precisely no attempt to balance it's clear objective with any counter-arguments about the perceived dangers to women players, or feature any interviews with anyone from FIFA or UEFA regarding their decision making rationale, this still makes for quite a powerful depiction of just how inclusive football, as a sport, can be. The contributors are engaging and as one Dane points out - she can knit and she can use a chainsaw, so why not play football?",7.0
Occupied City,Lachlan Thiele,"EXT. IT BELONGS IN A MUSEUM - DAY

Occupied City is redefining the 'Documentary' genre. This film is a series of stories passed onto Steve McQueen, now passing them onto us. It narrates those stories whilst giving us a glimpse into the current affairs in Amsterdam. This pure juxtaposition shows how far we have come yet how quickly we can turn back. The reason I've titled this review ""It's Belongs in A Museum"" is not because I have a ticket for the new Indiana Jones film here at Cannes (but it has little to do with that). This film isn't something to watch during a visit to the cinema; it should be on display somewhere, a four-and-a-half-hour loop of each moment, story, fact and stunning cinematography that this film has to offer. 

Suppose I explain why I'm so optimistic about this film yet only giving it 3.5 stars. In that case, it's because, as a film, anything more than 4 hours without a narrative flow is a complicated watch. Still, as I said, this belongs in a museum or an art gallery on display for you to sit and watch for a moment; when you're ready, you can leave but come back anytime. Yet I was in a cinema for more than 4 hours. This film would still be compelling at 2 hours long, yet McQueen leaves nothing on the cutting room floor. There were moments in which I wanted it to be over, but then another story or particular shot would drag me back in. But within this film, there is a tighter, more cohesive narrative where the simpler/less impactful stories are excluded. But it seems that McQueen wanted a leg in the race for the longest film of the Decade award. 

Overall, if you can watch this film, maybe not in cinemas but divide it up over four nights, giving you enough time to take in each story this film presents.

FADE OUT. 

Added Shout out: 
Thanks, Mr McQueen, for giving us an intermission; long, long films need to start having these baked in.",7.0
Handling the Undead,JJ Gonzalez,"A bleak and somewhat beautiful piece, “Handling the Undead” had my curiosity the moment it was announced. The first act was great though, with a haunting and mesmerizing score, which is consistent throughout the film. The ending is BIZARRE though, and is haunting as well. Unfortunately, it drags throughout the middle, and the protagonists act about as human as the zombies. Have no idea how they managed to waste Renate.",6.0
The Hypnosis,Brent Marchant,"Sometimes we can all use a little help in changing our behavior when we aren’t able to do so on our own, and hypnosis is one of the most commonly employed practices. But, in some cases, it can work so well that we may unintentionally end up overcompensating, prompting us to act out in ways that yield a whole new crop of issues to contend with. Such is the case with Vera (Asta Kamma August), who gives hypnosis a try to quit smoking, a behavior she regards as unhealthy and antisocial. However, Vera’s hypnotherapist (Karin de Frumerie) suspects that her patient’s reluctance in explaining her reasons for seeking out treatment suggests that she’s there for more than just kicking the habit. This hunch leads her to conduct a profoundly impactful hypnotherapy session that produces a radical, albeit somewhat ill-defined, change in her subject’s behavior. And, even though Vera seems to relish the effects of this change, it couldn’t have come at a worse time: just as Vera and her business and romantic partner, André (Herbert Nordrum), are about to pitch their new commercial venture to a group of select international investors at an elite pitch fest, an event where they receive guidance from a high-profile pitch coach (David Fukamachi Regnfors). During preparation for their presentation, Vera begins acting strangely unpredictably, even disorderly, toward others, including those whom she and André are most trying to win over. So what’s going on here? And what, if anything, can André do to salvage matters before everything falls apart? Writer-director Ernst De Geer’s delightfully quirky debut feature takes a humorously absurdist look at questions of social conformity, particularly when it comes to differentiating behavior that’s gleefully playful from that which is wholly unacceptable, especially in earnestly serious “grown-up” situations. It accomplishes this goal through a captivating mix of hilariously dry wit and cringeworthy drama, one that often makes viewers squirm while questioning exactly what’s going on. In fact, at times, the mix can be perplexing enough that audiences may be uncomfortably puzzled by what’s transpiring on the screen and what the director is going for – that is, until the surfacing of the big reveal, the one that exposes the source behind the emergence of Vera’s erratic behavior, one that plants a rollicking punctuation mark on this often-uproarious offering. Much of the credit for this goes to the film’s fine script and its superb ensemble cast, particularly protagonists August and Nordrum, who play off each other well and create a wry sense of humorously driven dramatic tension. I love movies that make it a point to stick pins in sanctimonious balloons and push over sacred cows, and this one does as good a job at that as I’ve seen in a while. “The Hypnosis” may not be everyone’s cup of tea, but I’m only too happy to take more than a few good sips. Pass the milk and lemon, please.",8.0
A Mystery on the Cattle Hill Express,CinemaSerf,"Poor old farmer “Biff” is struggling to get anything to grow! The soil is as dead as a dodo even after his neighbour tries a rejuvenating rain dance! He’s at his wits end until, that is, his porcine neighbour and investor “Pauline” declares that she has a cunning plan and that they are all to rendezvous at the railway station next morning. That’s where they encounter the visionary inventor “Albert Einswine” who has developed an highly secret “superseed” that can thrive anywhere. Could this be salvation for “Biff”? Well not when it’s stolen - and he is deemed to be the prime suspect. “Albert” now summons the legendary investigator “Agatha Christensen” who enlists the assistance of the accused man’s children “Clara” and “Gavin” who are keen amateur sleuths - so maybe they can get to the bottom of the mystery before prison beckons for dad? It’s quite a fun animal-animation this. The story, set largely aboard a train, moves along quickly and there are a few twists and turns as we go along. It is clear with it’s message - if it looks too good to be true, then it probably is - and I quite enjoyed it for what is an admittedly over-long eighty minutes that has a friendly and engaging Aardman look to it.",6.0
The Lyricist Wannabe,CinemaSerf,"Though it does labour the joke a little after a while, this is actually quite a fun story about a tenacious young student who is determined to be a lyricist. Despite the fact that her teacher (Pak Hon Chu) claims nobody ever makes money writing songs (he's clearly never heard of Don Black, or Sir Tim Rice or Bernie Taupin!), and the fact that she cannot actually read music, she perseveres. She's not having much luck though - most of her work ends up being ""off-melody"" - with some quite hilariously double-entendre consequences, but ""Sze"" (Suet-Ying Chung) is determined. Now it doesn't really help the gist of this that many of her rhymes go to prove the obvious point that English, Cantonese and Mandarin have completely different tones and rhyming points - and that means that sometimes the subtitled versions of her lyrics are borderline surreal. They don't scan in the slightest in just about any language and her attempts to find a musician and/or singer to work with just seem doomed to failure. She's persistent, though, and as the years go by she does just about everything to convince the record industry that her's is a skill they want! This works quite well at engagingly poking fun at the whole songwriting business. The haphazard way in which things work - or don't, the sheer luck involved, good looks, face fits, back-stabbing and well, you have to feel just a bit sorry for her long suffering boyfriend ""Zeke"" (Yukki Tai) and, for that matter, her easy on the eye chanteur ""Mak"" (Anson Chan) who constantly vacillates between encouraging and placating her somewhat erratic passion. It's a story about a dream (and for a listening audience - a nightmare) and is quite enjoyable to watch.",7.0
Pignorant,NoExcuse,"If you can still eat conscious beings after watching this, you are a psychopath.",10.0
Anselm,Brent Marchant,"Imagine having the vision – and the means – to build your own little world, one that reflects your philosophical, artistic and personal sensibilities. If you’re German multi-media artist Anselm Kiefer, it’s not only entirely possible, but also an undertaking that feels as though it’s been compelled into existence, as seen in this poetic new documentary from filmmaker Wim Wenders. This inventive, intimate look into the life, work and beliefs of this artistic icon examines how his upbringing and major influences shaped the person Kiefer ultimately became, one of the most prolific, diverse and challenging creatives of the 20th Century. Through interviews with the artist, archive and contemporary footage of his work, and interpretive reenactments of Kiefer as an eminently curious youth and as a bold innovator as a young adult, viewers witness how he emerged as a force to be reckoned with in the art world in the nature, content and messages of his creations. The film explores his mythological, metaphysical and philosophical insights, along with his relentless passion for artistically depicting Germany’s role in World War II, an effort that many of his fellow countrymen found off-putting but that he insisted must not be forgotten or ignored, despite widespread public opinion to the contrary. Then there’s the establishment of his Gesamtkunstwerk – or “universal artwork” – at his 35-hectare compound community in Barjac, France, an attempt at manifesting a work of art incorporating as many different types of creations as possible, truly a world unto itself. All of this is accomplished through a narrative that’s more thematically driven than one providing a rote laundry list of accomplishments. Because of this, viewers unfamiliar with Kiefer’s work, history and influences may find the film somewhat difficult to follow at times, but that’s more than compensated for by Wenders’ stunning cinematography, especially its brilliant employment of 3-D technology, a practice virtually unheard of in documentary work. Given the unconventional nature of “Anselm,” the picture clearly won’t appeal to everyone, including those enamored with documentaries. However, for those seeking something different, inspiring and beautiful to look at, this one is made for you.",7.0
Autobiography,valardohaeriz,"Gripping. Real. Bare. Truly a dark yet hopeful movie about how power and status typically manifest itself and predates others in Indonesia. Everything is laid bare in this movie. You will see local culture as it truly is. The corruption. The poverty. The blind unawareness of the populace. 

Yet amidst all that lies certain hope, and perhaps that strong message is what carried this movie throughout nearly 2 hours of its runtime. Can justice be enacted through an act of injustice? The movie asks you, the viewers, to answer this conundrum.",10.0
Last Swim,Screencrib,"**Amazing directorial debut from Iranian British director Sasha Nathwani !** 
I was lucky to attend the film's premiere on the 16th in Berlin where it is currently nominated for best first feature film and opened the generation 14+ section.

My favourite thing about the movie is the way it takes you on an emotional journey laughing one minute and crying the next. The music score is also a personal highlight - blending both British and Iranian sounds to compliment the blended cultural heritage of the film's protagonist and ease you into the story. A few scenes play out like a music video which play on Sasha's background directing music videos. 

Another highlight would be the cast who naturally complement one another and showcase the talent of Shakira Dowling as a casting director. Stand out talent - Lydia Fleming.",10.0
A Wolfpack Called Ernesto,CinemaSerf,"Following a few characters called ""Ernesto"", this documentary follows what can really only be described as the grooming of young people from eight years old through to an adulthood where crime is the only option. Petty crime at first, drug-running for older people, but the first gun takes ambitions to another level and the commentary delivers a statement along the lines that killing a man is fine because we all get killed one day! This isn't a chaotic existence. The gangs have an hierarchy, a loyalty and an inter-dependency that proves to be solid and supportive if you live within it's rules. It's a sub-culture based on survival, the dream of prosperity and an escape from the drudgery of their largely poverty-stricken existances surrounded by a broader society which they feel offers them little but regulation and inhibition. The narrative illustrates well the prodigious nature of gun-crime in Mexico where life is cheap, but to be honest - I hated the photography. Clearly, anonymity was important but the constant use of phone-cameras with obscured faces or mounted on what looked like a rucksack just made me feel a bit dizzy after a while. There is only so much of the back of an head I wanted to see before I felt that I was riding backie on an undulating bike. The camera always tracking fractionally, and often quite jerkily, behind the body movements. Though that style does add and sustain a sense of intensity to the story, it became quite uncomfortable to watch and I found myself just too distracted. It's certainly a story worth telling, and watching - but as a cinema experience, it's not the most comfortable to watch - on any level.",6.0
